"Stkcd","Trddt","Opnprc","Hiprc","Loprc","Clsprc","Dnshrtrd","Dnvaltrd","Dsmvosd","Dsmvtll","Dretwd","Dretnd","Adjprcwd","Adjprcnd","Ahshrtrd_D","Ahvaltrd_D"
"600519","2021-10-22","1855.000","1921.010","1854.000","1901.000","3596260","6794850056.000","2388032017.80","2388032017.80","0.030911","0.030911","14530.717924","10698.276302","0","0.000"
"600519","2021-10-25","1880.000","1885.010","1858.000","1873.030","3246133","6076219948.000","2352896165.33","2352896165.33","-0.014713","-0.014713","14316.922984","10540.869259","0","0.000"
"600519","2021-10-26","1864.030","1878.990","1844.000","1861.050","2113026","3934223714.000","2337846915.69","2337846915.69","-0.006396","-0.006396","14225.351179","10473.449295","0","0.000"
"600519","2021-10-27","1852.300","1858.300","1800.100","1819.000","3464729","6302270905.000","2285023798.20","2285023798.20","-0.022595","-0.022595","13903.932615","10236.804098","0","0.000"
"600519","2021-10-28","1825.200","1843.780","1802.000","1825.490","2949093","5383196101.000","2293176521.92","2293176521.92","0.003568","0.003568","13953.540378","10273.327934","0","0.000"
"600519","2021-10-29","1825.000","1848.000","1813.000","1826.080","2877586","5266898950.000","2293917678.62","2293917678.62","0.000323","0.000323","13958.050175","10276.648283","0","0.000"
"600519","2021-11-01","1780.000","1826.300","1760.000","1803.000","4168998","7486936394.000","2264924633.40","2264924633.40","-0.012639","-0.012639","13781.633042","10146.760741","0","0.000"
"600519","2021-11-02","1796.700","1844.220","1788.000","1804.640","3250024","5875341369.000","2266984797.79","2266984797.79","0.000910","0.000910","13794.168748","10155.990185","0","0.000"
"600519","2021-11-03","1800.000","1809.980","1761.190","1765.000","2782931","4958314535.000","2217189117.00","2217189117.00","-0.021966","-0.021966","13491.171558","9932.907769","0","0.000"
"600519","2021-11-04","1777.940","1816.000","1769.420","1804.200","3113043","5592211731.000","2266432070.76","2266432070.76","0.022210","0.022210","13790.805510","10153.513992","0","0.000"
"600519","2021-11-05","1804.210","1844.990","1804.210","1819.940","2707723","4956331383.000","2286204624.13","2286204624.13","0.008724","0.008724","13911.117714","10242.094144","0","0.000"
"600519","2021-11-08","1820.000","1830.800","1802.050","1820.100","1770572","3220439334.000","2286405615.78","2286405615.78","0.000088","0.000088","13912.340710","10242.994578","0","0.000"
"600519","2021-11-09","1819.980","1827.870","1782.000","1790.010","2735192","4915170028.000","2248606623.98","2248606623.98","-0.016532","-0.016532","13682.341077","10073.656790","0","0.000"
"600519","2021-11-10","1790.010","1795.000","1735.000","1753.990","3534877","6204803250.000","2203358379.22","2203358379.22","-0.020123","-0.020123","13407.014165","9870.946684","0","0.000"
"600519","2021-11-11","1752.930","1769.600","1741.500","1769.600","2265187","3987243285.000","2222967626.88","2222967626.88","0.008900","0.008900","13526.332686","9958.795234","0","0.000"
"600519","2021-11-12","1778.000","1785.050","1766.660","1773.780","1760663","3124400972.000","2228218533.68","2228218533.68","0.002362","0.002362","13558.283449","9982.319061","0","0.000"
"600519","2021-11-15","1773.680","1784.000","1750.000","1761.140","2494735","4410975373.000","2212340193.49","2212340193.49","-0.007126","-0.007126","13461.666788","9911.184810","0","0.000"
"600519","2021-11-16","1768.000","1818.000","1765.000","1808.000","3352624","6033536262.000","2271205622.40","2271205622.40","0.026608","0.026608","13819.851660","10174.899290","0","0.000"
"600519","2021-11-17","1805.000","1820.500","1790.010","1795.000","2450546","4411450908.000","2254875051.00","2254875051.00","-0.007190","-0.007190","13720.483257","10101.739063","0","0.000"
"600519","2021-11-18","1781.220","1807.000","1770.000","1792.000","1952089","3485674964.000","2251106457.60","2251106457.60","-0.001671","-0.001671","13697.552087","10084.855934","0","0.000"
"600519","2021-11-19","1794.190","1849.000","1788.200","1828.410","3115559","5699883800.000","2296844619.50","2296844619.50","0.020318","0.020318","13975.860052","10289.760848","0","0.000"
"600519","2021-11-22","1849.000","1909.000","1848.000","1854.270","4257268","7994018410.000","2329329894.61","2329329894.61","0.014143","0.014143","14173.526736","10435.293423","0","0.000"
"600519","2021-11-23","1852.000","1917.000","1852.000","1896.430","4578220","8676297616.000","2382291193.85","2382291193.85","0.022737","0.022737","14495.786109","10672.557667","0","0.000"
"600519","2021-11-24","1900.000","1966.000","1897.000","1941.000","5451235","10555736753.000","2438279929.80","2438279929.80","0.023502","0.023502","14836.466855","10923.384693","0","0.000"
"600519","2021-11-25","1953.000","1986.200","1946.250","1956.030","3975288","7803035266.000","2457160582.73","2457160582.73","0.007743","0.007743","14951.352015","11007.969171","0","0.000"
"600519","2021-11-26","1964.830","1967.000","1925.000","1941.010","3265557","6337346211.000","2438292491.78","2438292491.78","-0.007679","-0.007679","14836.543292","10923.440970","0","0.000"
"600519","2021-11-29","1960.000","1990.000","1951.080","1985.000","4239934","8372476083.000","2493552633.00","2493552633.00","0.022663","0.022663","15172.790678","11171.003923","0","0.000"
"600519","2021-11-30","1985.400","1989.900","1927.500","1930.770","3692487","7192172533.000","2425429026.31","2425429026.31","-0.027320","-0.027320","14758.271566","10865.813222","0","0.000"
"600519","2021-12-01","1950.000","1959.950","1919.020","1932.990","2625440","5071457098.000","2428217785.42","2428217785.42","0.001150","0.001150","14775.240631","10878.306737","0","0.000"
"600519","2021-12-02","1940.000","1942.150","1919.600","1934.000","2042182","3939731543.000","2429486545.20","2429486545.20","0.000523","0.000523","14782.960792","10883.990724","0","0.000"
"600519","2021-12-03","1932.000","1988.620","1931.050","1971.880","3581839","7045848180.000","2477071317.86","2477071317.86","0.019586","0.019586","15072.505029","11097.168370","0","0.000"
"600519","2021-12-06","1983.000","1990.000","1950.000","1967.300","3106388","6122543819.000","2471317931.94","2471317931.94","-0.002323","-0.002323","15037.496776","11071.393459","0","0.000"
"600519","2021-12-07","1980.740","1987.870","1946.730","1955.870","3697989","7286659622.000","2456959591.09","2456959591.09","-0.005810","-0.005810","14950.129019","11007.068736","0","0.000"
"600519","2021-12-08","1964.880","2045.000","1950.000","2043.000","6104807","12285101988.000","2566412105.40","2566412105.40","0.044548","0.044548","15616.126627","11497.411089","0","0.000"
"600519","2021-12-09","2054.940","2116.920","2045.000","2086.550","6423918","13404724467.000","2621119519.59","2621119519.59","0.021317","0.021317","15949.010774","11742.497850","0","0.000"
"600519","2021-12-10","2060.000","2095.780","2056.000","2090.000","4314822","8944582265.000","2625453402.00","2625453402.00","0.001653","0.001653","15975.381620","11761.913449","0","0.000"
"600519","2021-12-13","2154.000","2180.000","2118.000","2118.200","6580656","14139012290.000","2660878179.96","2660878179.96","0.013493","0.013493","16190.934617","11920.614865","0","0.000"
"600519","2021-12-14","2118.200","2167.900","2100.000","2150.000","4044941","8673733691.000","2700825270.00","2700825270.00","0.015013","0.015013","16434.005017","12099.576036","0","0.000"
"600519","2021-12-15","2142.150","2164.950","2125.020","2135.000","3007827","6444715086.000","2681982303.00","2681982303.00","-0.006977","-0.006977","16319.349168","12015.160389","0","0.000"
"600519","2021-12-16","2115.000","2144.050","2086.230","2118.990","3721136","7865499278.000","2661870576.22","2661870576.22","-0.007499","-0.007499","16196.973159","11925.060756","0","0.000"
"600519","2021-12-17","2100.500","2108.000","2036.000","2050.700","4840318","9988869785.000","2576084828.46","2576084828.46","-0.032228","-0.032228","15674.983297","11540.744455","0","0.000"
"600519","2021-12-20","2050.700","2085.660","2041.000","2058.960","3225769","6654596508.000","2586461022.29","2586461022.29","0.004028","0.004028","15738.120451","11587.229338","0","0.000"
"600519","2021-12-21","2045.000","2069.130","2012.830","2038.200","2628589","5354186590.000","2560382355.96","2560382355.96","-0.010083","-0.010083","15579.436756","11470.398083","0","0.000"
"600519","2021-12-22","2040.000","2063.000","2040.000","2048.000","1743079","3570928372.000","2572693094.40","2572693094.40","0.004808","0.004808","15654.345245","11525.549639","0","0.000"
"600519","2021-12-23","2053.000","2120.000","2025.000","2120.000","3909854","8126298013.000","2663139336.00","2663139336.00","0.035156","0.035156","16204.693320","11930.744743","0","0.000"
"600519","2021-12-24","2148.880","2216.960","2148.880","2194.090","5612959","12295953400.000","2756211031.00","2756211031.00","0.034948","0.034948","16771.016777","12347.701761","0","0.000"
"600519","2021-12-27","2168.000","2168.000","2112.000","2131.820","3755590","8020677686.000","2677987594.00","2677987594.00","-0.028381","-0.028381","16295.042129","11997.264272","0","0.000"
"600519","2021-12-28","2133.000","2155.500","2116.600","2138.180","2765070","5901940633.000","2685977012.00","2685977012.00","0.002983","0.002983","16343.656209","12033.056506","0","0.000"
"600519","2021-12-29","2150.000","2154.250","2041.000","2041.000","5404902","11195625154.000","2563899709.80","2563899709.80","-0.045450","-0.045450","15600.839182","11486.155669","0","0.000"
"600519","2021-12-30","2041.000","2088.980","2028.000","2075.000","3526136","7272866657.000","2606610435.00","2606610435.00","0.016659","0.016659","15860.725772","11677.497801","0","0.000"
"600519","2021-12-31","2070.000","2072.980","2028.000","2050.000","2966491","6061415344.000","2575205490.00","2575205490.00","-0.012048","-0.012048","15669.632690","11536.805056","0","0.000"
"600519","2022-01-04","2055.000","2068.950","2014.000","2051.230","3384262","6913653122.000","2576750613.29","2576750613.29","0.000600","0.000600","15679.034470","11543.727139","0","0.000"
"600519","2022-01-05","2045.000","2065.000","2018.000","2024.000","2839551","5774992117.000","2542544347.20","2542544347.20","-0.013275","-0.013275","15470.895885","11390.484601","0","0.000"
"600519","2022-01-06","2022.010","2036.000","1938.510","1982.220","5179475","10226933847.000","2490060403.12","2490060403.12","-0.020642","-0.020642","15151.541127","11155.358886","0","0.000"
"600519","2022-01-07","1975.000","1988.880","1939.320","1942.000","2981669","5831695311.000","2439536127.60","2439536127.60","-0.020290","-0.020290","14844.110577","10929.012398","0","0.000"
"600519","2022-01-10","1928.010","1977.000","1917.550","1966.000","2962670","5792738145.000","2469684874.80","2469684874.80","0.012358","0.012358","15027.559935","11064.077433","0","0.000"
"600519","2022-01-11","1948.000","1965.000","1931.170","1940.550","2227664","4332180604.000","2437714640.79","2437714640.79","-0.012945","-0.012945","14833.027178","10920.852219","0","0.000"
"600519","2022-01-12","1948.000","1978.800","1948.000","1967.000","2747410","5384359628.000","2470941072.60","2470941072.60","0.013630","0.013630","15035.203658","11069.705143","0","0.000"
"600519","2022-01-13","1964.820","1967.990","1865.560","1877.390","5674735","10781720544.000","2358373187.74","2358373187.74","-0.045557","-0.045557","14350.249617","10565.406069","0","0.000"
"600519","2022-01-14","1877.390","1893.000","1863.000","1867.000","2932164","5506186026.000","2345321292.60","2345321292.60","-0.005534","-0.005534","14270.831332","10506.934164","0","0.000"
"600519","2022-01-17","1868.000","1878.300","1835.340","1861.610","2735382","5074077665.000","2338550386.46","2338550386.46","-0.002887","-0.002887","14229.631663","10476.600808","0","0.000"
"600519","2022-01-18","1861.680","1908.850","1852.000","1892.270","3121577","5906705861.000","2377065411.01","2377065411.01","0.016470","0.016470","14463.988218","10649.146390","0","0.000"
"600519","2022-01-19","1919.000","1919.000","1888.880","1912.000","2637094","5026993463.000","2401850193.60","2401850193.60","0.010427","0.010427","14614.798877","10760.181103","0","0.000"
"600519","2022-01-20","1916.000","1979.990","1916.000","1969.520","3401391","6665294954.000","2474106691.06","2474106691.06","0.030084","0.030084","15054.465839","11083.886970","0","0.000"
"600519","2022-01-21","1960.000","1993.490","1951.010","1984.990","3081258","6091427695.000","2493540071.02","2493540071.02","0.007855","0.007855","15172.714238","11170.947640","0","0.000"
"600519","2022-01-24","1955.000","1984.000","1931.440","1950.200","2398580","4685441775.000","2449836949.56","2449836949.56","-0.017527","-0.017527","14906.789105","10975.159616","0","0.000"
"600519","2022-01-25","1943.000","1966.000","1931.000","1943.000","2551012","4971078498.000","2440792325.40","2440792325.40","-0.003692","-0.003692","14851.754298","10934.640106","0","0.000"
"600519","2022-01-26","1942.040","1969.000","1919.000","1955.000","2390513","4655706528.000","2455866699.00","2455866699.00","0.006176","0.006176","14943.478978","11002.172624","0","0.000"
"600519","2022-01-27","2001.010","2010.820","1952.000","1965.000","4266516","8450329058.000","2468428677.00","2468428677.00","0.005115","0.005115","15019.916210","11058.449722","0","0.000"
"600519","2022-01-28","1955.000","1968.000","1880.010","1887.000","4102011","7889492895.000","2370445248.60","2370445248.60","-0.039695","-0.039695","14423.705795","10619.488359","0","0.000"
"600519","2022-02-07","1900.990","1913.560","1850.000","1867.960","3515042","6601799703.000","2346527242.49","2346527242.49","-0.010090","-0.010090","14278.169304","10512.336765","0","0.000"
"600519","2022-02-08","1868.880","1872.870","1790.000","1839.000","4171306","7585130459.000","2310147754.20","2310147754.20","-0.015504","-0.015504","14056.807078","10349.358289","0","0.000"
"600519","2022-02-09","1839.090","1908.000","1826.970","1895.980","3388479","6346699784.000","2381725904.84","2381725904.84","0.030984","0.030984","14492.346430","10670.025193","0","0.000"
"600519","2022-02-10","1900.000","1905.900","1857.390","1873.000","2303183","4315456868.000","2352858479.40","2352858479.40","-0.012120","-0.012120","14316.693670","10540.700422","0","0.000"
"600519","2022-02-11","1857.000","1900.790","1841.000","1849.970","3374649","6296909575.000","2323928244.07","2323928244.07","-0.012296","-0.012296","14140.658723","10411.094265","0","0.000"
